date;day_after_release;ST;ring;range;linear _distance;ang_geo;ang_cart;marked/unmarked;sex;note
26/08/2009;2;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
26/08/2009;2;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
26/08/2009;2;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
26/08/2009;2;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
26/08/2009;2;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
26/08/2009;2;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
26/08/2009;2;92;I;400-450;421.644.324;70.807.879;19.192.121;0;N/D;
27/08/2009;3;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
27/08/2009;3;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
27/08/2009;3;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
27/08/2009;3;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
27/08/2009;3;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
27/08/2009;3;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
28/08/2009;4;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
28/08/2009;4;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
28/08/2009;4;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
28/08/2009;4;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
28/08/2009;4;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
29/08/2009;5;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
29/08/2009;5;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
29/08/2009;5;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
29/08/2009;5;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
29/08/2009;5;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
29/08/2009;5;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
29/08/2009;5;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
29/08/2009;5;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
29/08/2009;5;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
29/08/2009;5;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
29/08/2009;5;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
29/08/2009;5;92;I;400-450;421.644.324;70.807.879;19.192.121;0;N/D;
29/08/2009;5;92;I;400-450;421.644.324;70.807.879;19.192.121;0;N/D;
29/08/2009;5;92;I;400-450;421.644.324;70.807.879;19.192.121;0;N/D;
30/08/2009;6;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
04/09/2009;07-nov;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
04/09/2009;07-nov;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
04/09/2009;07-nov;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
04/09/2009;07-nov;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
04/09/2009;07-nov;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
04/09/2009;07-nov;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
04/09/2009;07-nov;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
04/09/2009;07-nov;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
04/09/2009;07-nov;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
04/09/2009;07-nov;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
04/09/2009;07-nov;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
04/09/2009;07-nov;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
04/09/2009;07-nov;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
04/09/2009;07-nov;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
04/09/2009;07-nov;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
04/09/2009;07-nov;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
04/09/2009;07-nov;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
04/09/2009;07-nov;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
04/09/2009;07-nov;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
04/09/2009;07-nov;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
04/09/2009;07-nov;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
04/09/2009;07-nov;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
04/09/2009;07-nov;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
09/09/2009;dic-16;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
09/09/2009;dic-16;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
09/09/2009;dic-16;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
09/09/2009;dic-16;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
09/09/2009;dic-16;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
09/09/2009;dic-16;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
09/09/2009;dic-16;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
09/09/2009;dic-16;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
09/09/2009;dic-16;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
09/09/2009;dic-16;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
09/09/2009;dic-16;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
09/09/2009;dic-16;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
09/09/2009;dic-16;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
09/09/2009;dic-16;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
09/09/2009;dic-16;92;I;400-450;421.644.324;70.807.879;19.192.121;0;F;
09/09/2009;dic-16;92;I;400-450;421.644.324;70.807.879;19.192.121;0;M;
29/08/2009;5;93;I;400-450;423.304.567;4.568.721;4.431.279;0;F;tagliato mais
29/08/2009;5;93;I;400-450;423.304.567;4.568.721;4.431.279;0;F;tagliato mais
29/08/2009;5;93;I;400-450;423.304.567;4.568.721;4.431.279;0;F;tagliato mais
29/08/2009;5;93;I;400-450;423.304.567;4.568.721;4.431.279;0;M;tagliato mais
04/09/2009;07-nov;93;I;400-450;423.304.567;4.568.721;4.431.279;0;N/D;tagliato mais
09/09/2009;dic-16;93;I;400-450;423.304.567;4.568.721;4.431.279;0;F;
26/08/2009;2;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;
26/08/2009;2;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;
26/08/2009;2;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;
26/08/2009;2;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;
26/08/2009;2;94;L;450-500;463.099.896;15.373.179;74.626.821;0;M;
27/08/2009;3;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;
27/08/2009;3;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;
27/08/2009;3;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;
27/08/2009;3;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;
27/08/2009;3;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;
27/08/2009;3;94;L;450-500;463.099.896;15.373.179;74.626.821;0;M;
28/08/2009;4;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
28/08/2009;4;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
28/08/2009;4;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
28/08/2009;4;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
28/08/2009;4;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
28/08/2009;4;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
28/08/2009;4;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
28/08/2009;4;94;L;450-500;463.099.896;15.373.179;74.626.821;0;M;tagliato mais
29/08/2009;5;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
29/08/2009;5;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
29/08/2009;5;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
29/08/2009;5;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
29/08/2009;5;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
29/08/2009;5;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
29/08/2009;5;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
29/08/2009;5;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
29/08/2009;5;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
29/08/2009;5;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
29/08/2009;5;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
29/08/2009;5;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
29/08/2009;5;94;L;450-500;463.099.896;15.373.179;74.626.821;0;M;tagliato mais
30/08/2009;6;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
30/08/2009;6;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
30/08/2009;6;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
04/09/2009;07-nov;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
04/09/2009;07-nov;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
04/09/2009;07-nov;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
04/09/2009;07-nov;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
04/09/2009;07-nov;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
04/09/2009;07-nov;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
04/09/2009;07-nov;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
04/09/2009;07-nov;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
04/09/2009;07-nov;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
04/09/2009;07-nov;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
04/09/2009;07-nov;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
04/09/2009;07-nov;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
04/09/2009;07-nov;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
04/09/2009;07-nov;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
04/09/2009;07-nov;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
04/09/2009;07-nov;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
04/09/2009;07-nov;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
04/09/2009;07-nov;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
04/09/2009;07-nov;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;tagliato mais
04/09/2009;07-nov;94;L;450-500;463.099.896;15.373.179;74.626.821;0;M;tagliato mais
04/09/2009;07-nov;94;L;450-500;463.099.896;15.373.179;74.626.821;0;M;tagliato mais
09/09/2009;dic-16;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;
09/09/2009;dic-16;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;
09/09/2009;dic-16;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;
09/09/2009;dic-16;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;
09/09/2009;dic-16;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;
09/09/2009;dic-16;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;
09/09/2009;dic-16;94;L;450-500;463.099.896;15.373.179;74.626.821;0;F;
26/08/2009;2;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
26/08/2009;2;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
26/08/2009;2;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
26/08/2009;2;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
26/08/2009;2;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
26/08/2009;2;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
26/08/2009;2;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
26/08/2009;2;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
26/08/2009;2;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
26/08/2009;2;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
26/08/2009;2;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
26/08/2009;2;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
26/08/2009;2;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
26/08/2009;2;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
26/08/2009;2;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
26/08/2009;2;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
26/08/2009;2;97;L;450-500;484.443.456;343.523.358;106.476.642;0;M;
26/08/2009;2;97;L;450-500;484.443.456;343.523.358;106.476.642;0;M;
26/08/2009;2;97;L;450-500;484.443.456;343.523.358;106.476.642;0;N/D;
26/08/2009;2;97;L;450-500;484.443.456;343.523.358;106.476.642;0;N/D;
26/08/2009;2;97;L;450-500;484.443.456;343.523.358;106.476.642;0;N/D;
26/08/2009;2;97;L;450-500;484.443.456;343.523.358;106.476.642;0;N/D;
27/08/2009;3;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
27/08/2009;3;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
27/08/2009;3;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
27/08/2009;3;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
27/08/2009;3;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
27/08/2009;3;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
27/08/2009;3;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
27/08/2009;3;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
27/08/2009;3;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
27/08/2009;3;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
27/08/2009;3;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
27/08/2009;3;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
27/08/2009;3;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
27/08/2009;3;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
27/08/2009;3;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
27/08/2009;3;97;L;450-500;484.443.456;343.523.358;106.476.642;0;N/D;
27/08/2009;3;97;L;450-500;484.443.456;343.523.358;106.476.642;0;N/D;
28/08/2009;4;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
28/08/2009;4;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
28/08/2009;4;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
28/08/2009;4;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
28/08/2009;4;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
28/08/2009;4;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
28/08/2009;4;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
28/08/2009;4;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
28/08/2009;4;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
28/08/2009;4;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
28/08/2009;4;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
28/08/2009;4;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
28/08/2009;4;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
28/08/2009;4;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
28/08/2009;4;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
28/08/2009;4;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
28/08/2009;4;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
28/08/2009;4;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
28/08/2009;4;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
28/08/2009;4;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
28/08/2009;4;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
28/08/2009;4;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
28/08/2009;4;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
28/08/2009;4;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
28/08/2009;4;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
28/08/2009;4;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
28/08/2009;4;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
28/08/2009;4;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
28/08/2009;4;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
28/08/2009;4;97;L;450-500;484.443.456;343.523.358;106.476.642;0;M;
28/08/2009;4;97;L;450-500;484.443.456;343.523.358;106.476.642;0;N/D;
28/08/2009;4;97;L;450-500;484.443.456;343.523.358;106.476.642;0;N/D;
28/08/2009;4;97;L;450-500;484.443.456;343.523.358;106.476.642;0;N/D;
29/08/2009;5;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
29/08/2009;5;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
29/08/2009;5;97;L;450-500;484.443.456;343.523.358;106.476.642;0;F;
